Upside Partnership,http://www.upsidevc.com
Tacans Labs,http://tacans.com
,
Tacans Labs,http://tacans.com
Struck Crypto,http://www.struckcapital.com
Quiet Capital,http://www.quiet.com
Cryptobuddy,http://www.cryptobuddy.info
Round13 Capital,http://www.round13.com
Crc Capital,http://www.crccapital.net
Coinsights Ventures,N/A
Kryptos Research,http://www.kryptos.fund
Generative Ventures,http://www.genventures.xyz
Davoa Capital,https://davoa.capital/
BH Digital,http://www.benhaimdigital.com
Collaborative Fund,http://www.collabfund.com
HOF Capital,http://www.hofcapital.com
Lunar Station,http://lunarstation.net
VanEck,http://www.vaneck.com
Artichoke Capital,http://www.artichoke.capital
Stealth Capital,http://stealthcap.io
Wyre Capital,http://www.sendwyre.com
Hivemind Capital Partners,http://www.hivemind.capital
Bitrue,http://www.bitrue.com
Parc Capital,http://www.parccapital.com.au
Sound Ventures,http://www.soundventures.com
Tectona,http://www.tectona.io
Symbolic Capital,http://www.symbolic.capital
Hash Capital,http://www.hash.capital
Old Fashion Research,http://www.ofr.asia
LECCA,http://www.lecca.club
Epsilon Trading,http://www.epsilonoptions.com
Union Square Ventures,http://www.usv.com
Sky Ventures,http://www.skyventurenh.com
Blockchain Space,http://www.blockchainspace.asia
Wings Ventures,http://www.thewingsventures.com
Efficient Frontier,http://www.efficientfrontier.com
Kaszek Ventures,http://www.kaszek.com
Valor Capital Group,http://www.valorcapitalgroup.com
Tiger Global,http://www.tigerglobal.com
LTP,http://www.ltp.org
Flori Ventures,http://www.floriventures.com
Warburg Serres,http://www.warburgserres.com
BuildHodl Capital,https://buidlhodl.capital/
SCC Investments,http://www.sccdevelopment.net
Seed Thrift Ventures,http://www.seedthriftventures.com
Cryptomind,http://www.cryptomind.group
Onemax Capital,http://www.omc.fund
Adaverse,http://www.adaverse.com
SMAPE Capital,http://www.smape.capital
bizyugo,N/A
Spincrypto Capital,N/A
Strangelove Ventures,http://www.strange.love
18Ventures,http://www.squarespace.com
Picks and Shovels,http://www.picksandshovelsvc.com
Tiny VC,http://www.tiny.vc
Speedinvest,http://www.speedinvest.com
Off the Grid Ventures,http://www.otgventures.com/
Kima Ventures,http://www.kimaventures.com
Legos Capital,N/A
County Capital,http://www.countycapital.ca
Nakheel Capital,http://www.nakheel.com
Terra Nova,http://www.terranovawineanddine.com
Latitude,http://www.latitudeoutdoors.com
Seier Capital,http://www.seiercapital.com
Shinchan Group,N/A
Privcode Capital,http://www.pricoaprivatecapital.com
Chainlayer,http://www.chainlayer.io
Theta Capital Management,http://www.thetacapital.com
MSA Novo,http://www.msanovo.com
SeaX,http://seax.org
Founder Collective,http://www.foundercollective.com
Grizzly Capital,https://grizzly.capital/
Village Global,http://www.villageglobal.vc
FYF Ventures,http://www.fyrfly.vc
Parachain Ventures,http://www.parachain.vc
Octava,http://www.octavainc.com
DN Capital,http://www.dncapital.com
Anthos Capital,http://www.anthoscapital.com
BlockBase,http://www.blockbase.co
Canas Capital,http://www.canascapital.com
Khalili Brothers,http://www.khalilibrothers.com
IDC Ventures,http://www.idcventures.com
UNKNOWN VC,http://www.unknown.vc
Time Research,http://www.timeresearch.com
Point72 Ventures,http://www.p72.vc
University of Wyoming Foundation,http://uwyo.edu
Gravity Fund,http://www.gravityfund.vc
Draft Ventures,http://www.draftvc.com
Ape Capital,http://www.apecapital.com
Goodwater Capital,http://www.goodwatercap.com
Assembly Capital Partners,http://www.assemblycapitalpartners.com
Maitri Capital,http://www.maitricapital.com
Halls Investments,http://www.hallsinv.co.za
Magic Ventures,http://magic.vc
Boldstart Ventures,http://www.boldstart.vc
Istari Ventures,http://www.istari.ventures
Agya Ventures,http://www.greatwave.vc
Rainbow Three,N/A
Hunting Hill Global Capital,http://www.huntinghill.com
Zoomer Fund,http://www.zoomerfund.com
Rhinevall Capital,http://www.rhinevall.capital
DNA Fund,http://www.dna.fund
Decode Capital,http://www.dcodecapital.com
,
Krust,http://www.krustpizzabar.com
Prycto,http://www.prycto.com
Croc Capital,http://www.croc-capital.com
Platinum Capital,http://www.platinumequity.com
OSAZ,http://www.osaz.xyz
First Stage Labs,http://www.top.co
MQ Technology,http://www.mqtechnologies.com
Unicode Digitial,https://www.unicodedigital.com/
Pear VC,http://www.pear.vc
IMC Trading,http://www.imc.com
Lyrik Ventures,http://www.lyrik.ventures
Molecular Group,http://www.xmg.com
Untapped Capital,http://www.untapped.vc
Room40,http://www.room40.org
ShataCapital,http://shatacapital.com
Oasis Capital,http://www.oasiscapital.com
BlockOG Capital,http://www.blockog.capital
Solana Capital,http://www.solanacapitalgroup.com
Web3 Capital,http://www.web3.capital
Quest Venture Partners,http://www.questvp.com
Proof VC,http://www.proof.vc
Norwest Venture Partners,http://www.nvp.com
Matrix Partners,http://www.matrix.vc
Factblock,http://www.factblock.com
Norrsken Impact Accelerator,http://www.norrsken.org
Gnosis Chain,http://www.gnosis.io
Gaingels,http://www.gaingels.com
W3Coins,http://www.w3coins.io
Vega Ventures,http://www.vegaventures.com
Elevation Capital,http://www.elevationcapital.com
Alchemist Blockchain,http://alchemy.com
Hacken,http://www.hacken.io
Pillar VC,http://www.pillar.vc
Manifest Crypto,N/A
Williby Capital,https://www.willcapllc.com/
Decision Tree Capital,http://www.decisiontree.capital
FineWill Capital,http://www.finewillcap.com
K5 Global,http://www.k5global.com
Haven Ventures,http://www.haven.vc
Awesome People Ventures,http://www.awesomepeople.ventures
TLC,http://www.tlc.com
Icebreaker.vc,http://www.icebreaker.vc
Project A Ventures,http://www.project-a.com
Swtt Foundation,N/A
Upstart,http://www.upstart.com
LuneX Ventures,http://lunex.vc
Staked VC,http://www.staked.vc
Costanoa Ventures,http://www.costanoa.vc
Capybara Capital,http://www.capybarausa.com
ASMP,http://www.asmp.org
01 Capital,http://www.01.capital
BMW Capital,http://www.capital-bmw.com
SIG,http://www.sigsauer.com
3KVC,http://www.3kvc.com
Crypto Society,http://www.crypto-society.com
CE Innovation Capital,http://www.ce.ventures
Scanate,http://scanate.co
CyberFi,http://www.cyberfi.tech
Stateless Ventures,http://www.stateless.vc
Clever W3B,http://cleverw3b.com
Toyota Ventures,http://www.toyota.ventures
Soma Ventures,https://soma.ventures/
Hedge Labs,http://www.hedge.so
Poiesis Capital,N/A
Kent Capital,http://www.kentcapitalinvestments.com
Simplex,http://www.simplex.com
Elness Capital,http://www.wellnesscapital.com
Draper University Ventures,http://www.draperuniversity.com
Propel Venture Partners,http://www.propel.vc
NextTech Group,http://www.nexttech.asia
Token Bay Capital,http://www.tokenbaycapital.com
HCM Capital,http://www.hcm.capital
AKA Angel,http://www.aka-angel.com
Infinity Venture Partners,https://infinityvc.capital/
PreAngel Fund,http://www.pre-angel.com
SMBC Nikko Securities,http://www.smbcnikko.co.jp
HRT Ventures,http://www.hudsonrivertrading.com
Polytope Capital,https://polytope.capital/
Moonvault Capital,http://www.moonvaultpartners.com
TheDaoMaker,N/A
My Algo,N/A
Kyber Ventures,http://www.kyber.ventures
Hashigo VC,http://hashigo.vc
Hamble International,http://www.blackspur.com
Seikatsu Ventures,https://seikatsuventures.com
Avascan,http://www.avascan.info
Vertex Ventures,http://www.vvus.com
Wealth Union,http://www.wealthunion.io
Graviton Fund,http://www.gravitonfund.com
IMPACT Acceleration programme,https://www.impact-accelerator.com/
Tag Capital,http://www.tag-cap.com
Infinity Gainz,http://www.medium.com
Ceres,http://www.ceres.org
Airspeed18,http://airspeed18.com
Alpha Citadel,http://www.alphaleague.com
Spadaboom,N/A
Shastra VC,http://www.shastra.vc
Mozaik Capital,http://www.mozaikcapital.com
Matrix Ventures,http://www.matrix.vc
Perridon Holdings,http://www.perridon.com
,
MetaStable,https://themetastable.com/
Heat Capital,http://www.heat-capital.com
DOTS Capital,https://dotcapital.com/
Liquidity Group,http://www.liquiditygroup.com
Quona Capital,http://www.quona.com
Crasolum,http://crasolum.com
Kardia Ventures,http://www.kardiachain.io
Pareto,http://www.pareto.co.uk
TeraSurge Capital,http://www.terasurge.capital
JDI Ventures,http://www.jdi.group
Criterion VC,http://www.criterionvc.com
Kesha Ventures,http://www.keshaventures.com
Ausvic Capital,http://www.ausviccapital.com
Cropperbros Research,N/A
LDA Capital,https://ldacap.com/
Walden Bridge Capital,http://www.waldenbridge.capital
Fission Capital,http://www.fission-capital.com
Animo Capital,http://animo.vc
The NewField Fund,https://newfield.fund/
Drops Ventures,http://www.drops.ventures
TheVentureCity,http://www.theventure.city
VRM Ventures,http://www.vrmcompanies.com
Moonshot Research,http://www.moonshotresearch.com
Fugazi Labs,N/A
Stars Capital,http://www.star-capital.com
Nine Realms,http://ninerealms.net
Mayor Capital,https://mayor.capital/
Blue Horizon Ventures,http://www.bluehorizon.com
Megala Ventures,http://www.megala.ventures
SuperLayer,http://www.superlayer.io
Sanctum Ventures,https://sanctumglobalventures.com/
Arkn Ventures,http://arkn.io
B Dash Ventures,http://www.bdashventures.com
GTMfund,http://www.gtmfund.com
Acuity Ventures,http://acuityventures.com
Samara Asset Group,http://samara-ag.com
Brotherhood Ventures,http://www.brotherhood.ventures
Reinventure,http://www.reinventurecapital.com
Three Sigma,http://www.threesigma.net
Delta Hub Capital,https://www.deltahub.capital/
Meyer Global Management,http://www.meyerglobalmgmt.com
Peak Capital,http://www.peakcapitalpartners.com
DARMA Capital,http://www.darma.capital
Incubate Fund,http://www.incubatefund.com
Artesian VC,http://www.artesianinvest.com
Leonis Capital,http://www.leoniscap.com
SignalFire,http://www.signalfire.com
Happiness Capital,http://www.happinesscapital.com
GSG,http://www.gogsg.com
BlockVC,http://www.block.ventures
The Brooker Group,http://www.brookergroup.com
Mindfulness Capital,https://www.mindfulnesscap.com/
Bitfly Capital,http://www.bitflycapital.com
Upload Ventures,http://www.upload.ventures
FutureMoney Group,http://www.fmgroup.xyz
Firestone Ventures,http://www.firestoneventures.com
Hof Holdings,http://www.hofcapital.com
Superchain Capital,http://www.superchaincapital.io
Angel One,http://www.angelone.in
3iQ,http://www.3iq.io
Contrary,http://www.contrary.com
Hodl.Global,http://www.hodl.global
MIC Holding,http://www.micinc.com
Tembusu Partners,http://www.tembusupartners.com
Ego Death Capital,http://www.egodeath.capital
Satoshi Stacker,http://www.youtube.com
Cove Capital,http://www.covecapitalinvestments.com
CGS Dubai,http://www.cgsmediaz.com
Lol Capital,http://www.lolcapital.io
Nex Cubed FinTech,http://www.nex3.com
Assymetries Technologies,http://www.asymmetriestech.com
Aura Ventures,http://www.aura.vc
Strategic Round Capital,https://www.src.capital/
Red Rock Capital Holdings,http://www.redrockcapital.com
Future Fund,http://www.futurefund.gov.au
SID Venture Partners,http://www.sid.fund
Bidesk,http://www.bidesk.org
Infinity Capital,http://www.infinitycappartners.com
YAP Capital,http://www.yapcapital.ventures
Stardust Ventures,http://www.stardustventures.us
MonkeVentures,http://www.monkedao.io
Pointer Capital,http://www.pointercapital.com
CMB International,http://www.cmbi.com.hk
Acequia Capital,http://www.acecap.com
Mana Ventures,http://www.manaventures.vc
Tagus Capital,http://www.taguscap.com
Lemon Grass Fund,http://www.lemongrasscloud.com
BitBlock Capital,http://www.bitblockcap.com
MetaVision,http://www.metavision.studio
Mantis VC,http://www.mantisvc.com
WndrCo,http://www.wndrco.com
Arweave SCP Ventures,http://www.arscp.ventures
Everse Capital,https://www.eversecapital.com/
Nexus Pioneers Capital,N/A
Lumina Capital Management,http://www.luminacm.com
Morpheus Ventures,https://morpheus.com/
Augmentum Fintech,http://www.augmentum.vc
OK Blockchain Capital,http://www.okex.com/okcapital
Cryp2Gem Ventures,N/A
Krungsri Finnovate,http://www.krungsrifinnovate.com
,
Baller Ventures,http://www.ballerventures.com
Shilling Capital Partners,http://www.shilling.vc
Mow Capital,http://www.mowcapital.com
Prom,http://www.promtools.org
Fulgur Ventures,http://www.fulgur.ventures
Eberg Capital,http://www.ebergcapital.com
NexGen Venture,http://www.nextgenvp.com
TONcoin.fund,http://www.toncoin.fund
HC Ventures,http://www.hc.ventures
Better Capital,http://www.bettercapital.vc
LinkInsight,https://link-insight.com/
IOBC Capital,https://iobc.capital/
LocalGlobe,http://localglobe.vc
MYNTD,http://www.myntd.com
State Street,http://www.statestreet.com
HC Capital,http://www.hulkcrypto.com
AlleyCorp,http://www.alleycorp.com
Easy Fund,http://www.easyfunding.com
TGE Capital,http://tgecapital.co
Sparkle Ventures,http://www.sparkleventures.vc
The Raba Partnership,http://www.rabacap.com
BFA Group,http://www.thebfagroup.com
Amun Capital,http://www.amuncapitalfinance.com
GreenHorns Capital,http://www.greenhornscapital.com
Afore Capital,http://www.afore.vc
Limestone Capital,http://limestone-capital.com
Liquefy Labs,http://www.liquefy.com
BlockArk,http://blockark.io
SGH Capital,http://www.sghcapital.com
STCAP,http://stcap.com/
Numeus,http://www.numeus.xyz
COSIMO digital,http://cosimodigital.com
CommerzVentures,http://www.commerzventures.com
Polycoin Digital Fund,https://polychain.capital/
Zach Perret,http://zachperret.com
Byzantine Partners,http://www.byzantinepartners.com/
Moonfounder,N/A
6Block,http://www.6block.com
Block26,http://block26.com
StartupYard,http://www.startupyard.com
499Block,http://www.499.io
NF Ventures,http://www.nf-ventures.com
Third Prime,http://www.thirdprime.vc
tradinglord,N/A
C Squared Ventures,http://www.csquared.vc
Amplify Partners,http://www.amplifypartners.com
Meta4 Capital,http://www.meta4.capital
Ecco Capital,http://www.ecco.capital
Cardinia Ventures,http://www.cardiniaventures.com
Stacks Accelerator,https://stacks.ac/
The W Fund,http://www.wrule.vc
Lavender Capital,http://www.lavendercapital.vc
DTCP,http://www.dtcp.capital
Skycatcher,http://www.skycatcher.xyz
Greythorn Asset Management,http://www.greythorn.com
Geometry,http://www.geometry.house
Sunshine Dragon,N/A
New Capital Partners,http://www.newcapitalpartners.com
Hustle Fund,http://www.hustlefund.vc
FirstMark,http://www.firstmarkservices.com
Launchpad Capital,http://www.launchpad.vc
Beacon Venture Capital,http://www.beaconvc.fund
SMO Capital,http://www.smocapital.net
Sixtant,http://www.sixtant.io
Binary Holdings,http://thebinaryholdings.com
Ashbury Ventures,http://www.ashburylegal.com
Shrug Capital,http://www.shrug.vc
Zeuth Ventures,http://www.zeuth.xyz
Comma Ventures,http://commaventures.com
D1fferent Capital,http://www.d1fferent.capital
Tsukiyomi Group,http://tsukiyomigroup.com
Staking Facilities Ventures,http://www.stakingfacilities.com
beToken Capital,http://www.gitbook.com
Honglian Capital,http://www.honglianziben.com/
Three Point Capital,http://www.tpc.us
Icetea Labs,http://www.icetea.io
Frees Fund,http://www.freesvc.com
Beachhead Capital,http://www.beachhead.vc
DCM Ventures,http://www.dcm.com
Elevate Ventures,http://www.elevateventures.com
White Hilt Capital,http://www.whitehilt.com
Redpoint,http://www.redpoint.com
Neowiz,http://www.neowiz.com
Venue One,http://www.venue.one
Hypergrowth,http://www.hypergrowth.io
TX Ventures,http://www.tx.group
Algopulse,http://algopulse.ai
Cypher Capital LLC,http://www.cyphercapital.com
Flying Falcon,http://www.flyingfalcontherapies.com
NextGen Digital Venture,http://www.nextgenv.com
SoftBank Latin America Fund,http://www.latinamericafund.com
Kerve Capital,http://www.kervecap.com
D21,http://www.d21ent.com
Acacia Digital Holdings,http://www.acaciadigital.io
Paperclip Partners,http://www.paperclip.partners
K3 Ventures,http://www.k3ventures.com
Westlabs,https://westlabs.io/
Rebase D. Ventures,http://www.rebased.ventures
MW Partners,http://www.mwpartners.net
Everyrealm,http://www.everyrealm.com
,
Kilowatt Capital,http://www.kilowatt.capital
Verse2,http://www.verse2.io
Leo Capital,http://www.leo.capital
Kleiner Perkins,http://www.kleinerperkins.com
AVA Capital,http://www.avacapitalgroup.com
Daovergence,http://www.daovergence.xyz
Reframe,http://www.reframeapp.com
Gerstenbrot Capital,http://www.gerstenbrot.com
Global Brain Corporation,http://www.globalbrains.com
Compound Capital Partners,https://compound.capital/
Aza Ventures,http://www.aza.ventures
Chain Ridge Capital,http://www.chainridge.vc
W3i,http://www.w3i.io
Brian Kelly Capital Management,http://www.bkcm.co
Titan Stake,http://www.titanstake.com
Archblock,http://www.archblock.com
Lingfeng Capital,http://www.lingfengcap.com
3KVC,http://www.3kvc.com
Timechain,http://www.timechaincalendar.com
B+J Studios,http://bjstudios.be
J10M Capital,https://www.j10m.com/
F-Prime Capital,http://www.fprimecapital.com
Amino Capital,http://www.aminocapital.com
NOMO Ventures,http://nomovc.com
DCVC,http://www.dcvc.com
Dragon Roark Venture,N/A
Headline,http://www.headline.com
Eden Ventures,http://www.eden.ventures
B21 Capital,http://www.b21.capital
Phoenix VC,http://www.phoenix-vp.com
MassMutual Ventures,http://www.massmutualventures.com
Endeavor Catalyst,http://www.endeavor.org
Finova Capital,http://www.finovacapital.com
Mardal Investments,N/A
Alpha Investment Group,http://alphainvestmentgroup.org
Cygni Capital,N/A
GlobalCoinVC,http://shopglobalcoin.com
Coins Group,http://www.coinsgroup.io
S-Finances,http://svcfin.com
BreakOrbit Ventures,http://www.breakorbit.vc
Triblock,http://www.triblockhr.com
Compound Labs,http://www.compoundlabs.xyz
Emoote,http://www.emoote.com
Founders First,http://www.foundersfirstcdc.org
DV Chain,http://www.dvchain.co
Redline Capital,http://www.redline-capital.com
Pellar Technology,http://pellar.io
Grug Capital,N/A
CHIP Group,http://bluechipgroup.us
IconPlus Capital,http://www.icon-plus.org
Zeal Capital,http://www.zealvc.co
Vector Capital,http://www.vectorcapital.com
100&100 Venture Capital,https://100and100ventures.com/
JAM Fund,http://jamfund.co.uk
Starter Capital,http://www.starter.capital
Genesis Vault Capital,http://www.genesis.vc
FENGSHUI CAPITAL,https://fengshui.capital/
CRV,http://www.crv.com
Novabit Capital,http://novabit.capital/
CDH Investments,http://www.cdhfund.com
Hive Capital,http://www.hivecapital.us
Global Blockchain Ventures,http://www.gbv.fund
Steel Perlot,http://www.steelperlot.com
Paradigm.co,http://www.paradigm.co
F.actor,http://www.f.actor
GoldenShovel,http://www.goldenshovelagency.com
Ming Wu,N/A
Next100 Ventures,http://www.next100.vc
Wedbush Capital,http://www.wedbushcapital.com
Assembly Partners,http://www.assembly.partners
Yeomans Capital,http://www.yeomans.capital
BootNode,http://www.bootnode.dev
Decasonic,http://www.decasonic.com
Web3Vision,http://www.web3vision.com
LambdaClass,http://www.lambdaclass.com
Token Metrics,http://www.tokenmetrics.com
Formulate Ventures,http://www.formulateventures.com
IV Ventures,http://www.intellectualventures.com
Unanimous Capital,http://www.unanimous.vc
Steadview Capital,http://www.steadview.com
Templiers,http://www.lestempliersdeprovence.com
IOS Foundation,https://iosfoundations.com/
ID Theory,http://www.idtheory.io
Parea Capital,http://www.parea.io
Chain Assets Capital,http://chainassets.capital/
Nodeseeds,http://nodeseeds.com
Actai Ventures,http://www.actaiventures.com
Roosh Ventures,http://www.roosh.vc
Chiron Partners,http://www.chiron.xyz
Tensor Investment Corporation,http://www.tensorcorp.com
Merkle Hedge,http://merklehedge.com
IA Capital Group,http://www.iacapgroup.com
Ti Capital,http://www.ticapital.com
Unionblock VC,http://www.unionblock.xyz
Metamind Labs,http://www.metamindlabs.info
BlackFin Capital Partners,http://www.blackfin.com
Web3 Studios,http://www.web3-studios.com
Aussie Capital,http://www.aussie.capital
Plug and Play Tech Center,http://www.plugandplaytechcenter.com
Charterhouse Strategic Partners,http://www.charterdigital.io
,
A+ Capital,http://a-star.co
Tokenomik,http://a-star.co
Ant Trading,http://www.aliceblueonline.com
White Loop Capital,http://www.whiteloop.capital
Altvestor,N/A
7,N/A
Inclusion Crypto Fund,N/A
Concentric,http://www.concentricusa.com
Washington University in St. Louis,http://www.washu.edu
Smarti Labs,http://www.illinois.edu
VBC Ventures,http://vbc.ventures/
Pareto Holdings,http://www.pareto20.com
Ratanakorn Technology Group,http://www.ratanakornasset.com
4WARD,http://www.4ward.earth
Openspace Ventures,http://www.openspace.vc
XBTO Humla Ventures,http://www.humla.vc
Hivemind Ventures,http://www.hivemind.vc
NetX Fund,http://www.netx.fund
Ascendant Capital Partners,http://www.ascendantcapital.com
Web3GO Labs,http://www.web3golabs.xyz
Pomp Investments,http://www.anthonypompliano.com
8186 Capital,http://www.8186capital.com
Pinnacle Innovations Capital,https://pinnacle-innovation.com/
Platanus Ventures,http://platan.us
Symmetry,http://www.sfglife.com
Elves Long Term Capital,http://www.elvescapital.com
Threshold Ventures,http://www.threshold.vc
VentureSouq,http://www.venturesouq.com
Crypto Currency Partners,N/A
Seedventure,http://www.seedventures.org
Tendex,http://www.tendex.net
Warner Music,http://www.wmg.com
Request Network,http://www.request.network
CryptoRevolution,http://cryptorevolution.biz
New Layer Capital,http://www.newlayer.capital
Content Tap,http://mycontenttap.com
Clovers Ventures,https://clovers.ventures/
Argonautic Ventures,http://www.argonauticventures.com
Hard Yaka,http://www.hardyaka.com
Victory Park Capital,http://www.victoryparkcapital.com
Alpha Wave Global,http://www.alphawaveglobal.com
K24 Ventures,http://www.k24.fund
Floem Capital,http://www.medium.com
Seven Capital,http://www.sevencapital.vc
Part One Capital,http://www.partonecapital.com
Frontline Ventures,http://www.frontline.vc
PEER Venture Partners,http://www.peer.vc
Section 32,http://www.s32.com
Victory Capital,http://www.vcm.com
Golden Gate Ventures,http://www.goldengate.vc
Claret Capital,http://claret-capital.com
Etherblock Capital,N/A
Optim,http://www.optimorthopedics.com
R8 Capital,http://www.r8.capital
Clapper Ventures,N/A
gmjp,http://www.gmjp.lol
Superblock,http://www.superblocks.com
MZ Web3 Fund,http://www.mzfund.co.jp
Novis,http://www.novisnyc.com
Caffeinated Capital,http://www.caffeinatedcapital.com
Fifth Wall,http://www.fifthwall.com
Monoceros,http://www.monoceros.com
Banana Capital,http://www.bananacapital.vc
Gelos Ventures,N/A
BoxGroup,http://www.boxgroup.com
Transmedia Capital,http://www.transmediacapital.com
Oxo Capital,http://www.oxocapital.fund
HashGlobal,http://hashglobal.io
Daoverse Capital,http://www.daoverse.capital
Centrality,http://www.centrality.com
Play Ventures,http://www.playventures.vc
Berggruen Holdings,http://www.berggruenholdings.com
HV Capital,http://www.hvcapital.com
Titan Capital,http://www.titancapital.vc
Daphni,http://www.daphni.com
BAI Capital,http://www.baicapital.com
21Shares,http://www.21shares-funds.com
Moonlanding Ventures,http://www.moonlanding.ventures
Black Ventures,http://www.blckvc.org
Movebit,http://www.movebit.xyz
LinkVc,http://www.linkvc.com
Quantum Leap Ventures,http://www.qlv.berlin
Baselayer Capital,http://www.baselayer.vc
Seven Seas Venture Partners,http://www.7seasventures.com
Bytetrade Labs,http://www.bytetradelab.io
JDAC Capital,http://www.jdac.com
Flowverse,http://www.flowverse.co
Orbit Startups,http://www.orbitstartups.com
Roble Venture Capital,http://robleventures.com
Oval Ventures,http://www.oval.ventures
Pilgrim Crypto Venture,N/A
Magma Partners,http://www.magmapartners.com
Probably Nothing Capital,http://probablynothing.capital/
Promoteus Labs,http://prometheuslabs.com
Singularity Ventures,http://www.singularityvp.com
Bitcoin Capital,http://www.bitcoincapital.com
Adaptive Labs,https://adaptivelabs.build/
Abed Group,http://www.theabedgroup.com
Olisipo Way,http://www.olisipoway.com
Encrypt Club,https://encrypt.club/
,
Athabasca Capital,http://ww25.athabascacapital.xyz/?subid1=20241130-0857-36b9-a8c8-17cf8e930ef4
METRIX Capital Group,http://www.matrixcmg.com
Spyke Fast,N/A
MMC Ventures,http://www.mmc.vc
Bas1s Ventures,http://www.bas1s.ventures
VIC Group,http://www.vicgroup.ch
Orchard Street Capital,http://www.orchardstreetcapital.com
Elevate Community Venture,http://elevateventures.com
Sybil Capital,N/A
Melange Ventures,http://www.melangeventures.xyz
Merkle Capital,https://merkle.capital/
Upsparks,http://www.upsparks.vc
Mako Trading,http://www.mako.com
Script Capital,http://www.script.capital
Jaws Ventures,http://www.jawsvc.com
Fermion Capital,http://www.fermioncapital.com
TsingTing Capital,http://www.tsingting.io
Ferngrove Ventures,https://ferngrovecapital.com/
Terraform Capital,http://www.terraform.capital
Compute Ventures,http://www.compute.ventures
Ok!Acquired,http://www.okacquired.vercel.app
Part 1 Capital,http://partonecapital.com
Signature Ventures,http://www.signatureventures.com
Bollinger,http://www.champagne-bollinger.com
IBA,http://www.ibanet.org
HIM Capital,http://www.himcap.com
Good News Ventures,http://www.goodnewsventures.com
Cherry Crypto,http://www.cherry.xyz
Wave 7,http://www.wave7.surf
SBX Capital,http://www.sbxcapital.co
Ripio Ventures,http://www.ripioventures.com
Yuanyuzhou Ventures,http://www.yuanyuzhou.org
TEN31,http://www.ten31.vc
Lionschain Capital,http://www.lionschaincapital.com
Kestrel0x1,http://www.kestrel0x1.com
Evangelion Capital,http://www.evangelion.capital
Starlaunch,http://www.starlaunch.com
8VC,http://www.8vc.com
Betaworks,http://www.betaworks.com
Purpose Investments,http://www.purposeinvest.com
Finext Eastern Bank,http://www.finexteasternbank.com
Access Ventures,http://www.accessventures.org
Highland Capital Partners,http://www.hcp.com
Vivian Capital,http://www.viviancapital.com
Great Oaks,http://www.greatoaks.com
Definitive Capital,http://www.definitive.capital
KSK Angel Fund,http://www.kskangel.com
BTA Ventures,http://www.b2venture.vc
Crypto Era,N/A
Tally Capital,http://www.tallycapital.com
IconPlus Capital,http://www.icon-plus.org
Myelin,http://myelin.co.in
Nirvana Capital,http://www.nirvana.capital
Hoo Cub Fund,N/A
R&R Ventures,http://www.rrventuresdev.com
XAnge,http://www.xange.vc
MGG Investment Group,http://www.mgginv.com
Gluchain Capital,N/A
ScalingX,http://www.scalingx.xyz
Damo Labs,http://www.damopastalab.com
Moving Capital,http://www.capitalmovingnc.com
Commonwealth Asset Management,http://www.cwamgroup.com
Next Chymia Consulting,http://www.chymia.io
Sapphire Ventures,http://www.sapphireventures.com
Luganodes,http://www.luganodes.com
Black Range,http://blackrange.de
Algomint,http://www.algomint.io
Iterative,http://www.iterative.health
Power Planet Holdings,N/A
White Rhino Capital,http://www.whiterhino.capital
Berioza Associates,http://www.berioza.com
w3b.vc,http://www.w3b.vc
Airini,http://arini.com
Druid Ventures,http://www.druidventures.com
Nalu Capital,http://www.nalu.fund
Dust Ventures,http://www.dust.ventures
ADN Capital,http://www.adncapitalventures.com
Fintech71,http://www.lumosinnovation.com
AliTrade,http://www.alitrade.com.ar
Definancex,http://www.definancex.vc
Manifold,http://www.manifold.markets
Gobi Partners,http://www.gobi.vc
S&P Global,http://www.spglobal.com
The Whitesholding Capital,http://www.thewhitesholding.com
Secure Ventures,http://www.secureventures.io
Atlantic Capital,https://www.atlanticcapital.nl/en
Haystack,http://www.haystack.tv
Mind Fund,http://www.mindfund.com
Digital Fortress Investment Fund,http://fortress.com
AlbionVC,http://www.albion.vc
Griffin Gaming Partners,http://www.griffingp.com
AP Capital,http://www.apcinvest.com
RFD Capital,http://www.rfd.capital
Obsidian Capital,http://www.obsidiancapitalco.com
Eureka Meta Capital,http://www.eurekagroup.finance
11–11 DG partners,http://www.11-11dg.partners
devlabs,http://www.devlabs.vc
Pionex,http://www.pionex.com
GTA Ventures,http://www.gtaventures.org
Cryptodrop Fund,http://cryptodrop.gg
,
Luxor Technologies,http://www.luxor.tech
Horizon Capital,http://www.horizoncapital.com.ua
Acrew Capital,http://www.acrewcapital.com
Walden Bridge Capital,http://www.waldenbridge.capital
